city_code,total_credit,total_debit,regular_charges,penalty_charges,total_amount_payed_online,total_td_accounts_amount,total_loan_accounts_amount,total_td_account_count,total_loan_account_count,customer_goodness,age,customer_name
10,31705,42115,351,40,4263,25400,35865,4,1,31,50,Xenial Bear 85
8,14240,10372,102,54,26533,28820,45524,1,2,47,30,Witty Rabbit 535
1,80406,23143,78,170,18176,10373,41256,2,1,66,56,Silly Wolf 432
1,48343,3715,445,119,29560,24621,35590,1,1,61,30,Fancy Yak 151
3,19231,13269,332,61,24526,19147,16079,1,2,39,40,Brave Vulture 592
6,16982,7252,471,98,5256,13362,34767,3,1,41,56,Fancy Dragon 224
4,82045,17465,78,148,28958,28218,21185,3,1,62,21,Jolly Narwhal 411
4,56122,35924,462,36,37333,19344,42992,2,1,59,21,Kind Cheetah 650
3,50789,19155,439,120,41234,3106,44619,4,1,69,40,Noble Lion 361
2,45352,23219,160,72,31896,22245,36443,4,1,54,21,Zealous Bear 333
3,74706,23943,342,200,44655,15666,47243,2,2,75,56,Lively Panda 87
3,55481,30410,364,167,19927,21152,30955,1,1,49,56,Thoughtful Owl 510
4,12813,8529,392,99,34041,743,36998,3,1,53,56,Lively Horse 891
3,7876,4596,477,99,33909,10357,33013,1,1,49,30,Lively Xerus 325
5,27519,47372,184,75,28895,12550,25740,1,2,36,30,Zealous Yak 285
6,97353,14770,406,150,23232,8871,42000,4,2,79,56,Vibrant Cheetah 762
4,9086,38201,295,79,23844,21668,19443,1,1,26,30,Silly Bear 673
2,54261,26929,425,35,26697,26387,38880,2,2,54,30,Noble Jaguar 583
3,92165,34381,239,10,25309,11560,28218,1,2,64,50,Noble Wolf 351
4,8609,2778,157,163,48293,3055,11519,3,2,49,30,Lively Bear 96
9,19836,34209,482,27,11389,23512,47549,1,2,37,50,Optimistic Eagle 993
10,62478,42271,89,99,9139,9974,37614,2,1,48,50,Energetic Yak 193
4,2369,38277,29,158,17124,21858,41831,1,2,29,30,Calm Jaguar 662
2,92699,27580,443,169,48805,8395,32814,2,1,78,30,Proud Wolf 378
8,11629,2335,59,175,26849,20206,22940,4,2,43,30,Gentle Artist 14
2,6982,24924,391,2,35886,10427,23506,3,2,39,21,Energetic Zebra 494
1,20031,13918,101,61,32342,24587,33394,1,2,47,50,Fancy Unicorn 765
2,61424,28309,273,103,6695,27740,30932,4,2,46,21,Proud Tiger 352
9,94165,29144,178,163,39602,25255,2857,4,1,60,56,Noble Eagle 148
3,48428,20091,55,151,22109,27487,38820,3,2,52,30,Xenial Vulture 324
1,53992,37781,434,128,29292,11115,33836,3,2,53,56,Eager Zebra 495
7,44865,17769,157,22,24753,3390,19118,1,2,51,21,Quiet Iguana 408
5,54098,11866,256,46,8872,27698,43364,2,2,54,50,Xenial Zebra 146
10,27666,31540,205,200,15586,27275,7203,1,2,26,40,Xenial Squirrel 968
2,69798,5165,172,198,6163,16651,37542,4,1,62,30,Delightful Xerus 908
8,71283,15949,122,67,26406,13338,11475,4,2,57,56,Energetic Monkey 40
4,52563,20332,68,135,40185,20160,31652,1,2,60,56,Silly Tiger 322
2,86091,4244,54,107,37436,2775,32772,1,2,81,56,Xenial Cheetah 335
4,66419,5042,460,47,24407,9784,43180,1,1,71,21,Inventive Yak 806
10,49856,27469,136,120,5713,20874,42941,4,1,47,21,Thoughtful Panda 536
4,84369,35758,62,124,7818,26617,33671,2,2,53,40,Rational Cheetah 275
3,58848,45063,15,26,31912,23029,35965,2,2,51,21,Noble Yak 277
8,8524,44505,118,2,27011,2538,32308,1,2,34,50,Lively Squirrel 493
4,80458,19886,374,183,47686,2167,19240,2,1,72,50,Brave Rabbit 709
2,84713,31073,203,129,21705,14634,1728,2,1,51,56,Merry Rabbit 838
4,5760,6060,474,177,25536,15033,32776,2,1,44,30,Brave Bear 131
9,77271,4903,255,175,8290,14439,26053,1,1,62,56,Vibrant Owl 306
4,98105,13421,393,85,6302,16413,18873,2,2,63,50,Noble Panda 755
7,79283,33545,447,89,26997,6379,9341,2,2,55,50,Energetic Quokka 296
5,40390,6358,17,147,7329,21599,14723,1,1,41,50,Rational Lion 944
8,72055,16694,109,61,31470,10287,9407,1,1,59,56,Kind Squirrel 101
6,29925,49799,361,81,31190,6786,18965,1,2,35,40,Eager Quokka 525
8,66117,12790,450,93,13772,3739,34413,4,2,62,30,Thoughtful Vulture 335
3,52235,38057,31,184,3889,5093,6668,3,1,33,40,Kind Unicorn 17
3,66561,3445,142,66,46222,1816,16689,1,1,72,40,Optimistic Giraffe 924
2,41970,35778,380,120,45744,19067,14879,2,1,46,30,Quiet Squirrel 198
4,16263,21215,231,112,3141,8954,5890,4,1,25,50,Rational Falcon 801
10,42683,33049,51,80,6702,3246,26876,2,2,41,50,Unique Xerus 276
3,48264,1518,203,27,41516,23768,27457,1,1,63,56,Merry Dragon 866
6,68108,38331,271,81,39918,11910,7756,1,2,52,56,Thoughtful Koala 17
8,29167,8635,283,168,28426,19747,38043,4,2,53,40,Zealous Quokka 293
1,64919,12915,194,81,3879,29144,26170,2,2,49,30,Gentle Vulture 734
7,24150,35868,206,65,42766,11261,11063,3,2,39,30,Unique Eagle 124
7,76726,30579,382,122,11895,6157,47741,4,2,63,21,Proud Dragon 360
2,72489,13092,50,27,42560,20564,39235,1,1,73,21,Happy Quokka 783
1,12657,42264,480,42,20819,20094,18297,2,2,25,40,Delightful Vulture 109
10,59673,3299,475,170,42469,9352,36116,1,1,74,56,Brave Bear 582
7,9717,10782,94,114,2193,24478,33988,4,1,33,50,Quiet Horse 249
6,96943,9366,283,177,16465,684,14374,3,1,69,50,Proud Squirrel 112
8,34585,2651,257,116,24416,4526,10479,2,1,49,40,Vibrant Cheetah 420
7,3006,30132,89,7,45349,11140,17105,2,2,36,30,Noble Horse 328
7,50858,48840,132,66,8433,13418,35902,4,1,40,21,Kind Cheetah 862
8,13064,44673,212,57,6937,12982,6730,2,2,16,56,Rational Horse 879
2,65443,33223,293,118,10436,1382,16267,4,2,47,30,Fancy Tiger 679
8,73370,12448,341,50,4555,10206,46826,2,2,65,56,Witty Eagle 203
8,86067,37983,356,105,11641,18399,49874,3,2,62,56,Rational Zebra 955
4,88976,46401,37,36,7969,23767,18183,3,2,46,40,Gentle Rabbit 405
10,31636,33842,133,73,38433,15748,31605,4,1,47,21,Xenial Panda 241
9,36418,37891,161,193,24535,22788,23888,3,2,38,21,Lively Vulture 426
8,97473,39745,307,62,34897,5888,13268,3,2,64,50,Noble Squirrel 941
10,43958,31695,136,27,13947,6286,41331,3,1,49,30,Silly Dragon 130
8,41066,23872,30,11,35941,20380,19898,3,1,48,30,Rational Yak 150
2,92611,26401,407,120,38314,1853,6322,4,1,66,21,Inventive Dragon 642
7,19543,46450,431,98,14337,15789,34052,4,1,30,56,Kind Iguana 385
9,47934,48925,92,6,45529,10195,9413,4,1,43,50,Brave Zebra 144
1,49057,42172,104,42,31414,12874,35784,2,2,50,50,Zealous Bear 994
5,74510,18173,30,43,7364,7917,12445,4,1,52,56,Quiet Bear 827
4,44106,27545,379,124,30953,8154,2324,1,2,42,50,Rational Narwhal 579
9,86459,3926,197,111,4342,2379,32869,1,2,69,56,Witty Squirrel 265
7,67354,12270,308,198,49281,642,43184,2,1,80,50,Quiet Jaguar 47
10,93166,42913,263,157,36550,6935,21544,2,2,64,21,Lively Cheetah 73
10,26940,2945,351,97,6149,16822,44668,3,2,50,50,Zealous Cheetah 364
10,81428,30893,420,151,49076,12768,19135,3,1,67,50,Kind Owl 909
7,12561,29133,449,171,10987,6836,18274,1,2,29,30,Jolly Cheetah 387
5,80391,1732,55,153,22436,26999,49811,3,2,75,50,Optimistic Koala 801
5,85024,7242,424,64,28075,25343,1115,1,2,60,56,Thoughtful Squirrel 750
8,41253,29718,384,146,19448,8433,34644,4,2,48,21,Witty Cheetah 14
1,70301,27101,439,74,6795,17441,37632,2,1,54,50,Energetic Bear 330
3,96902,2004,462,50,32817,854,48034,2,2,91,21,Delightful Bear 907
8,19308,26044,490,170,7612,17045,35506,3,2,35,21,Quiet Yak 517
5,62196,1576,52,190,24159,9006,10335,4,2,59,50,Kind Tiger 808
4,5696,14908,189,99,48219,29919,32513,4,2,45,30,Brave Lion 986
1,34522,12638,357,184,25603,10694,11346,1,1,45,40,Optimistic Unicorn 979
4,14977,4227,142,65,4872,2978,4399,3,2,32,50,Energetic Artist 74
1,54142,33848,458,102,41800,3391,46708,3,2,65,40,Delightful Iguana 899
6,60718,21734,150,69,10959,22667,25580,2,2,48,50,Fancy Panda 94
10,98951,12744,129,1,39562,17517,4488,3,2,70,21,Unique Rabbit 299
2,96713,13807,468,132,31385,7168,25449,3,2,76,50,Silly Panda 377
3,88383,45566,151,14,46089,16785,45374,2,1,72,40,Merry Vulture 723
2,57181,27734,150,46,28879,23113,44463,1,2,59,21,Lively Panda 262
4,88720,13058,176,183,24372,28675,47541,3,1,74,50,Rational Monkey 118
5,36137,25891,487,11,32369,6144,46185,1,2,57,30,Youthful Lion 825
3,20892,19246,76,78,42224,12124,1325,2,1,39,56,Unique Yak 393
10,53078,44820,248,38,15137,24961,12246,3,2,33,50,Energetic Bear 942
4,53590,11746,165,196,18449,15745,6132,1,1,47,30,Gentle Squirrel 311
10,91097,8674,77,128,10806,19038,45725,1,1,73,40,Witty Narwhal 754
2,1568,44920,209,35,29510,23255,16567,2,1,21,30,Calm Dragon 134
2,85700,10844,325,129,47816,5129,3791,4,1,71,56,Rational Wolf 691
7,61215,612,236,141,21039,15080,44599,2,1,69,30,Kind Giraffe 862
5,94025,25190,159,13,24336,4344,16696,3,1,65,50,Fancy Narwhal 646
9,74776,45009,445,125,43657,16134,26782,2,1,59,30,Noble Eagle 87
4,37260,9337,161,102,24468,23356,48512,1,1,58,50,Silly Monkey 12
2,63845,41790,19,57,29681,5955,49586,2,2,62,40,Fancy Monkey 988
1,37602,47702,285,70,38731,29645,9833,3,2,33,56,Delightful Owl 427
2,92235,43080,54,82,29097,7092,17965,3,1,60,30,Brave Koala 954
8,2949,39043,411,100,25119,22556,18888,1,1,23,56,Lively Jaguar 302
1,55924,14905,231,162,1134,15614,14832,2,1,43,30,Witty Squirrel 105
9,51226,17435,47,45,5761,16614,29393,4,2,47,56,Silly Tiger 749
5,19824,8275,242,178,34367,5398,30251,4,2,53,30,Noble Panda 487
10,43387,25883,222,23,34256,21114,24824,3,2,49,40,Gentle Squirrel 826
8,30392,41468,216,26,25220,26914,25718,4,2,34,40,Inventive Yak 936
10,67371,25083,337,38,29412,3287,15454,3,1,57,50,Happy Jaguar 199
2,75560,41256,454,32,6597,27301,11046,1,1,39,30,Brave Squirrel 178
10,77368,24259,342,151,43037,15788,23689,3,2,67,40,Thoughtful Dragon 740
9,40041,17750,121,66,45055,11002,17045,1,2,54,40,Optimistic Xerus 593
9,19948,6792,94,52,17126,20820,11020,2,2,36,56,Proud Eagle 250
2,30111,1133,108,72,22395,19785,2252,4,2,41,40,Calm Tiger 66
5,53939,17978,262,40,7657,13135,28693,3,1,49,40,Xenial Horse 730
2,61915,41192,216,163,46815,29980,19435,2,1,51,50,Thoughtful Iguana 860
2,79692,17626,79,118,24016,7455,19104,2,2,63,21,Gentle Horse 299
6,72254,41039,238,56,32861,14785,36396,2,1,60,56,Witty Koala 227
1,18263,34658,11,200,20605,16741,44833,4,1,40,40,Energetic Iguana 767
5,74655,22246,316,184,26139,3859,20734,1,2,62,21,Fancy Quokka 380
9,12396,2611,228,138,18268,14346,8401,2,2,36,21,Merry Wolf 486
8,91858,35621,493,59,25886,23767,33659,2,1,63,40,Brave Owl 914
5,69287,28600,88,7,19844,10143,11314,4,2,50,50,Merry Zebra 497
10,12079,23522,226,104,36570,4724,42201,3,2,49,30,Xenial Jaguar 377
6,83821,48818,19,155,36392,20365,37067,1,1,61,50,Happy Falcon 733
1,68163,37545,94,65,41161,5877,4659,4,2,53,40,Thoughtful Owl 183
3,71478,17578,483,174,29930,17746,9030,3,2,56,56,Unique Koala 608
3,49255,17360,492,156,1703,13333,49159,1,1,53,30,Gentle Giraffe 996
2,60866,30927,18,177,16109,6058,46953,2,1,59,30,Unique Artist 69
10,43383,8167,406,108,15484,21104,26788,2,2,50,40,Thoughtful Koala 606
2,57183,27300,223,122,48896,22353,25209,3,2,59,40,Rational Jaguar 292
9,79189,28108,404,62,7338,4689,19516,1,1,53,56,Optimistic Bear 990
4,20777,33124,245,135,38750,13865,13962,3,1,37,50,Zealous Owl 392
10,87714,42657,465,8,43428,27812,23848,2,1,61,56,Gentle Yak 644
4,31295,33146,89,35,20492,23287,36472,4,2,41,40,Kind Squirrel 742
7,15609,45231,130,91,47365,15329,48817,2,2,47,56,Youthful Eagle 302
10,63820,1547,145,178,25407,3183,27655,4,1,68,40,Witty Zebra 534
9,52917,30487,457,113,15796,1739,20461,1,2,47,30,Merry Bear 160
5,29862,2036,171,150,11396,3491,34984,1,2,52,56,Thoughtful Falcon 556
5,63189,42118,477,141,25780,24158,9787,2,1,41,21,Rational Jaguar 400
6,71721,6784,319,20,41974,20662,19699,1,2,68,30,Eager Artist 946
9,27986,24880,434,15,37111,2922,35648,1,1,53,21,Vibrant Artist 52
5,12547,5812,425,121,49414,11418,41543,3,1,59,40,Jolly Iguana 325
8,51520,32328,80,180,30480,7415,41233,4,1,58,21,Eager Tiger 280
9,29015,27664,127,131,16729,2517,34622,4,1,44,50,Kind Eagle 772
3,33197,2477,475,43,22452,8919,38347,3,2,58,40,Jolly Giraffe 565
5,49903,37663,65,49,35578,21341,17537,4,2,45,21,Lively Artist 531
2,73389,26821,371,135,38563,24695,29521,2,2,63,40,Eager Xerus 560
6,2481,22917,449,178,24993,20413,3519,2,1,24,50,Calm Horse 398
6,48344,44738,268,41,30569,10720,43023,3,2,52,21,Energetic Squirrel 643
2,13226,39330,189,154,31138,29328,30305,1,2,32,21,Proud Jaguar 801
9,85470,43647,202,98,17510,25268,17966,2,1,49,30,Delightful Iguana 493
9,26718,10609,132,156,46928,22847,10853,1,2,48,21,Fancy Monkey 802
9,40996,24801,482,40,3268,11553,48359,4,2,48,21,Eager Falcon 367
1,5695,18758,221,174,19370,21181,24942,4,1,32,40,Kind Rabbit 33
1,15765,16265,25,122,4545,1316,28095,4,2,37,50,Gentle Panda 120
6,1177,15444,77,73,7549,9073,15754,3,1,27,56,Vibrant Jaguar 786
4,36643,14494,77,141,49333,3611,15984,1,1,57,50,Kind Iguana 692
10,81258,30602,123,137,18622,29764,24637,2,2,54,50,Eager Falcon 378
6,58002,27726,94,44,10422,26518,41836,1,1,50,21,Zealous Tiger 151
5,84151,3547,193,0,35264,18539,49237,1,1,83,56,Witty Bear 667
2,18370,15930,128,10,16121,29169,31818,1,2,38,56,Vibrant Wolf 829
2,68057,17892,383,192,8070,18250,46906,3,2,61,50,Merry Squirrel 424
3,74840,6120,449,104,25855,27660,13227,2,1,59,40,Happy Wolf 973
10,35056,28089,111,88,7926,17249,15486,1,1,33,56,Kind Falcon 28
4,12315,35895,333,69,34731,14443,46087,4,2,44,56,Gentle Tiger 516
6,74478,7233,299,175,39641,16951,24597,4,2,71,50,Proud Falcon 184
3,52626,12564,311,134,17249,7947,13658,2,2,50,30,Silly Artist 934
4,47503,24638,27,180,5479,3339,18839,3,1,42,56,Calm Yak 443
2,83874,9185,117,40,15530,3966,35991,4,1,71,50,Rational Koala 474
10,49798,44544,154,129,18517,17528,22267,4,1,39,30,Kind Eagle 935
8,30203,15237,53,181,43206,4169,24876,4,2,55,50,Rational Eagle 821
10,75095,38033,480,111,39100,17540,12774,3,2,55,50,Noble Wolf 974
4,27715,26138,381,50,19120,27700,2399,2,1,28,40,Witty Artist 239
5,28352,30156,86,51,15139,24906,26052,1,2,34,21,Fancy Artist 665
1,21665,35387,67,72,44425,14760,44519,3,1,50,30,Optimistic Eagle 689
2,11235,9422,403,167,30842,5762,45455,1,2,53,21,Rational Tiger 707
9,80356,26813,267,150,370,22008,39341,4,2,55,30,Merry Xerus 268
2,70368,13016,49,134,49821,6115,22639,3,1,72,30,Optimistic Cheetah 867
8,38938,5902,144,116,35116,27326,48694,4,2,63,56,Youthful Wolf 826
6,72773,42542,72,185,11493,9949,47861,2,1,56,40,Rational Narwhal 433
3,96163,16828,268,45,26115,21263,10256,2,2,64,40,Inventive Falcon 417
5,47159,38511,269,166,20350,11805,9795,4,2,37,50,Quiet Quokka 870
10,49340,36291,495,153,17236,17708,22801,3,2,41,21,Xenial Squirrel 779
2,53377,29960,46,9,44493,1161,48291,4,2,68,50,Kind Wolf 665
9,27389,30752,476,162,32296,23781,49532,4,1,49,40,Unique Wolf 121
4,25552,26036,303,59,8203,15018,3886,1,2,26,50,Calm Lion 572
2,49350,20419,83,194,37555,7449,47836,3,1,66,40,Inventive Yak 731
2,50572,1654,245,196,31217,6964,27895,2,1,64,40,Optimistic Vulture 151
1,29639,29909,77,71,17535,27263,32797,4,2,38,30,Silly Narwhal 154
3,58649,27581,430,23,42949,2724,21042,1,1,60,50,Brave Vulture 912
2,77308,36151,349,91,39357,26025,12853,3,1,54,30,Jolly Lion 149
1,69268,12640,458,120,21996,12642,3404,2,2,53,50,Brave Xerus 73
10,15564,23102,472,153,3627,13906,5113,2,1,23,40,Merry Xerus 190
7,64597,36632,77,168,29138,5040,14051,4,1,51,40,Brave Eagle 924
6,1338,42602,386,105,7676,2320,38969,2,1,27,56,Vibrant Panda 335
7,39877,26428,146,157,6588,15552,29356,2,2,40,30,Energetic Xerus 202
10,46642,30850,495,41,16312,3901,34640,2,1,50,21,Xenial Narwhal 378
7,79760,14253,114,21,40186,21137,16133,2,2,66,50,Xenial Artist 201
6,88129,22959,188,70,25545,15144,36425,2,2,69,21,Happy Xerus 689
9,72102,25061,154,199,38516,4169,1416,1,1,57,56,Zealous Dragon 718
2,77750,7577,352,179,26361,7769,46797,1,1,77,40,Zealous Bear 684
8,93230,3923,164,100,18295,12825,14790,1,1,68,30,Silly Yak 200
7,48970,9698,120,63,30869,15979,23712,3,1,57,21,Witty Koala 935
4,28692,41806,79,191,12157,1679,41904,1,2,40,30,Eager Tiger 574
7,37644,24239,75,34,22897,17696,9575,2,1,39,40,Quiet Wolf 501
5,43434,6377,481,40,4853,22433,42585,2,2,52,30,Proud Tiger 422
7,32299,47905,453,30,25754,8110,19514,3,2,35,30,Unique Giraffe 600
7,31068,7257,339,40,19073,16082,36791,3,2,52,50,Youthful Iguana 530
8,98286,29248,440,23,5204,23350,36062,3,1,61,21,Happy Eagle 625
1,99240,27199,493,100,2747,8165,15364,1,2,57,56,Fancy Iguana 412
4,64650,10895,186,124,29830,22922,28121,1,2,62,30,Zealous Giraffe 927
3,81170,7111,391,105,25135,6209,18989,4,1,68,30,Optimistic Wolf 649
4,72393,46080,302,2,15820,29116,41335,1,2,50,56,Vibrant Rabbit 843
8,68529,6604,66,159,27126,15103,46043,3,1,72,21,Eager Tiger 614
4,15504,15057,166,23,14058,2330,20196,3,1,38,40,Noble Artist 572
4,14535,27982,21,1,24240,23263,1813,4,2,25,50,Optimistic Bear 899
4,88698,35231,485,156,10061,19106,19125,2,1,52,56,Inventive Dragon 450
8,2412,14692,188,35,38991,1393,44326,2,1,52,30,Youthful Panda 717
4,68297,2341,344,78,17420,29380,43208,1,2,66,40,Eager Zebra 526
9,80674,31427,482,116,36490,11931,40569,2,2,70,50,Optimistic Artist 75
7,72073,27366,492,144,9254,25470,6499,3,2,42,56,Calm Owl 438
7,15297,3356,233,45,26257,11510,35677,3,2,50,30,Delightful Xerus 174
3,64410,27951,31,18,10244,27018,23000,4,1,45,21,Calm Quokka 725
4,13225,16697,481,60,13093,13493,9698,3,2,30,56,Merry Tiger 844
5,46762,40615,32,158,17195,23065,31432,4,2,41,30,Rational Owl 394
7,65828,18054,396,69,39813,27368,46904,4,1,69,40,Merry Squirrel 755
6,37815,28321,15,36,34846,25998,36235,1,1,50,56,Eager Falcon 89
6,52207,26229,406,180,2530,13256,25765,2,1,43,50,Noble Panda 270
3,94749,47128,173,94,38732,926,22583,4,2,66,21,Rational Squirrel 216
2,31729,29865,255,82,21398,4211,39705,1,2,48,56,Quiet Narwhal 185
9,18326,32716,28,172,41486,12936,23230,2,2,41,56,Optimistic Yak 281
6,90849,21587,47,160,2639,12272,46100,2,2,67,21,Calm Jaguar 628
3,48842,7217,131,100,21708,24728,44364,3,2,60,40,Delightful Rabbit 173
5,50139,23788,261,122,239,20999,2748,1,2,32,50,Brave Dragon 940
5,95403,36294,435,57,279,10329,47966,3,1,63,30,Brave Eagle 524
10,27513,25752,29,50,25833,2445,40692,2,2,50,40,Lively Vulture 185
2,79851,30425,450,42,28437,14297,46987,2,2,69,30,Silly Panda 868
10,56455,39972,94,103,28569,28739,1977,2,1,36,50,Xenial Cheetah 684
5,69312,910,165,183,1604,3827,5012,2,1,52,40,Merry Cheetah 939
7,47594,27895,348,14,40332,10112,37851,4,2,60,56,Thoughtful Iguana 543
3,39002,36029,465,191,24883,27734,39247,3,2,44,40,Delightful Dragon 510
4,15262,48505,125,153,32034,6205,8331,2,2,27,30,Calm Squirrel 392
4,98763,42419,207,157,44506,10239,23034,2,1,69,56,Brave Falcon 326
10,72993,38950,147,136,9691,4254,15259,3,1,46,21,Happy Eagle 817
5,46052,16834,335,36,14889,15897,41803,2,2,54,40,Youthful Unicorn 392
10,49799,24896,401,193,31006,10974,10738,3,1,48,40,Fancy Monkey 926
8,1025,32105,289,68,24739,29387,16969,4,2,23,56,Unique Rabbit 922
6,3931,47510,129,154,26203,1153,26737,1,2,29,40,Unique Bear 856
3,80950,49700,95,150,20270,14204,7434,2,1,44,56,Calm Monkey 690
1,5571,39696,68,187,29057,8063,48302,3,1,40,21,Zealous Wolf 132
1,77400,30445,410,149,11272,22863,25241,2,1,51,40,Gentle Bear 822
4,71623,49794,44,68,35625,22770,11284,1,2,46,30,Brave Dragon 528
8,68253,41898,459,4,47944,27718,49503,4,2,65,40,Vibrant Iguana 536
10,54906,26038,173,47,40094,6337,36952,1,2,63,56,Delightful Iguana 373
4,35385,26759,312,132,7838,29559,4935,4,1,27,56,Xenial Rabbit 534
2,97287,16359,369,41,37475,19896,20495,3,1,73,30,Witty Narwhal 432
4,91163,17059,331,106,46284,11582,8135,4,2,71,30,Vibrant Eagle 464
7,47957,39916,143,141,5773,23110,13541,3,1,30,56,Kind Bear 145
8,18367,10414,397,41,9340,20216,40070,3,1,42,56,Rational Artist 689
5,24223,25059,147,97,45825,26501,35213,3,1,49,40,Zealous Artist 895
3,2388,33243,128,118,33075,27931,47799,1,2,38,56,Quiet Owl 116
1,87355,43390,182,195,28627,12276,21177,2,2,58,30,Xenial Zebra 228
3,36978,34481,319,33,4870,20351,49388,2,2,42,40,Delightful Artist 610
2,49096,11683,313,144,13711,29231,27156,1,2,48,56,Witty Zebra 144
1,53119,18642,466,21,18544,25246,25454,1,2,49,21,Rational Narwhal 68
10,79520,12245,109,21,10652,4150,2772,2,1,55,30,Xenial Narwhal 771
7,61898,23296,395,41,32399,26276,13770,1,1,51,21,Jolly Zebra 754
4,7859,2224,62,131,23836,9218,39672,3,1,49,40,Calm Eagle 643
4,38333,22870,299,161,29127,24010,1815,2,2,37,30,Youthful Dragon 405
7,46171,5876,481,117,3494,25577,12308,1,1,41,40,Energetic Unicorn 472
7,72105,30503,499,166,34489,25184,38281,1,2,62,50,Fancy Dragon 295
6,78620,40862,74,77,20310,11104,46625,4,2,62,30,Silly Panda 41
4,1511,43273,34,122,21603,4995,4894,2,2,19,40,Proud Yak 239
10,60268,46829,242,63,44227,6896,39364,2,1,60,21,Zealous Panda 178
5,3945,48727,194,13,36156,23707,11561,3,1,21,40,Proud Falcon 783
1,83710,2759,299,98,155,5383,4412,1,2,56,56,Gentle Monkey 104
10,24764,45176,499,196,39851,3234,42067,3,2,48,56,Quiet Eagle 461
9,33980,27303,96,106,34012,19708,36473,1,1,50,21,Witty Dragon 752
1,24061,40653,90,97,37375,3282,1798,2,1,33,40,Vibrant Cheetah 123
2,86910,21610,303,90,33279,8595,29494,4,1,71,30,Gentle Yak 842
5,30768,6086,334,135,22710,18273,45500,1,2,56,21,Kind Falcon 251
10,74470,25848,183,82,19516,23453,46235,4,2,63,40,Xenial Rabbit 937
1,61684,26456,319,184,29332,4974,33810,1,1,61,50,Rational Xerus 401
10,86409,22067,432,34,20384,2252,18034,1,1,63,56,Jolly Monkey 641
5,20578,6506,353,68,26737,8042,8303,4,1,42,21,Gentle Wolf 382
5,52205,2269,15,7,10217,2732,2999,1,1,48,40,Vibrant Iguana 315
3,83533,2309,195,175,33722,12104,43861,1,1,82,50,Brave Panda 956
9,61449,6071,12,152,10396,17108,30451,2,2,57,56,Lively Owl 933
3,2213,1893,75,19,38803,11978,27205,3,1,47,50,Calm Squirrel 11
2,26103,34557,297,112,41139,17834,49873,3,2,52,21,Brave Wolf 530
6,68750,46893,278,124,37205,2236,26639,3,2,57,40,Inventive Unicorn 110
8,61547,10957,53,112,25166,14186,48296,3,2,68,50,Noble Unicorn 357
6,89752,43980,28,20,14829,25650,37618,3,1,56,50,Youthful Giraffe 300
5,92626,26451,250,108,19654,23377,16800,4,2,58,50,Vibrant Narwhal 385
7,80231,4247,104,43,4566,18345,46666,3,2,69,30,Kind Owl 770
6,19180,43737,446,151,38635,20344,32430,4,1,38,50,Lively Monkey 287
4,37828,23873,68,31,28526,19901,35474,4,1,50,40,Happy Squirrel 691
9,96504,47999,77,6,43389,1088,16178,3,2,65,40,Kind Cheetah 732
10,48899,854,46,168,36038,6134,23912,1,2,64,40,Happy Wolf 209
8,34066,17243,194,68,43734,13947,42517,1,1,61,56,Delightful Falcon 925
1,96238,10631,475,131,3162,22091,25114,1,2,63,50,Xenial Cheetah 112
6,70252,1346,251,91,38788,4546,33272,3,2,77,21,Kind Falcon 967
9,69948,17224,158,6,18539,23069,27406,4,1,57,56,Eager Rabbit 130
7,41824,25087,162,115,20249,12625,15401,3,2,42,30,Merry Zebra 176
7,10258,26415,394,42,23585,7383,17348,3,2,33,40,Inventive Iguana 641
